location,purchase_date,purchase_id,product_code,quantity_sold,quantity_returned,revenue_after_returns
2,6/1/2020,3653044,47149,3,0,60
2,6/1/2020,3653044,23480,3,0,123
2,6/1/2020,3653044,28799,1,0,77
2,6/1/2020,3653044,19727,3,0,102
2,6/1/2020,3653044,33939,4,0,292
2,6/1/2020,2802267,39645,4,0,108
2,2/1/2020,2477166,18271,5,0,475
2,2/1/2020,2477166,32349,2,0,124
2,4/1/2020,1748431,31379,2,0,170
2,4/1/2020,1748431,12063,7,0,147
2,5/1/2020,3535642,18772,1,0,24
2,5/1/2020,3535642,12063,3,0,63
2,6/1/2020,2069577,34246,5,0,585
2,6/1/2020,4434535,20688,6,0,570
2,6/1/2020,4434535,36340,5,0,740
2,6/1/2020,4273863,41285,5,0,340
2,6/1/2020,4273863,11196,2,0,100
2,6/1/2020,4273863,20386,2,0,174
2,6/1/2020,4273863,18772,3,0,72
2,2/1/2020,3634352,42216,3,0,249
2,3/1/2020,3099664,31430,1,0,19
1,6/1/2020,3566410,37609,7,0,994
1,6/1/2020,4120842,20484,1,0,136
1,6/1/2020,4120842,40247,3,0,81
1,6/1/2020,4120842,42467,1,0,85
1,6/1/2020,4120842,20772,7,1,708
1,4/1/2020,4470483,17438,5,0,235
1,4/1/2020,4470483,18772,2,0,48
1,4/1/2020,4470483,10314,6,0,510
1,4/1/2020,4470483,13226,5,0,150
1,4/1/2020,4470483,13145,4,0,568
1,5/1/2020,4103582,47032,5,0,395
1,5/1/2020,4103582,46562,7,0,420
1,5/1/2020,4103582,29311,6,0,798
1,5/1/2020,4103582,44139,1,0,96
1,6/1/2020,4322897,40020,3,0,117
1,6/1/2020,4322897,28782,2,0,238
1,4/1/2020,3086071,18474,7,0,868
1,5/1/2020,1345991,13086,2,0,16
1,5/1/2020,1345991,32220,5,0,175
1,5/1/2020,1345991,14722,3,0,141
1,5/1/2020,2773902,48887,3,0,81
1,5/1/2020,2773902,43832,2,0,294
1,2/1/2020,2190938,26778,5,0,275
1,2/1/2020,2190938,19727,4,0,136
1,2/1/2020,2190938,24857,1,0,57
1,3/1/2020,4935752,18777,3,0,339
1,3/1/2020,4935752,20654,2,0,126
1,3/1/2020,4935752,12657,6,0,378
1,5/1/2020,2014855,21068,2,0,112
1,5/1/2020,2014855,18772,5,0,120
1,5/1/2020,4199974,34099,4,0,424
1,5/1/2020,4199974,10322,5,0,440
1,5/1/2020,4199974,12012,6,0,300
1,5/1/2020,4199974,12791,3,0,63
3,5/1/2020,3011708,29407,7,0,420
3,5/1/2020,3011708,46269,2,0,236
3,6/1/2020,4491838,24457,3,1,124
2,6/1/2020,3953670,26795,2,0,112
2,2/1/2020,3268773,14534,1,0,74
2,2/1/2020,3268773,37207,1,0,65
1,3/1/2020,3764309,16349,7,0,728
1,3/1/2020,3764309,31243,5,0,575
1,3/1/2020,2065790,32607,2,0,94
1,4/1/2020,2142094,13306,6,0,378
1,5/1/2020,3285364,27248,5,0,585
1,5/1/2020,3285364,31441,7,0,875
1,5/1/2020,3285364,11368,7,0,637
1,5/1/2020,3285364,38012,3,0,261
1,5/1/2020,3285364,10695,3,0,204
1,6/1/2020,1643037,18772,4,0,96
1,6/1/2020,1643037,47031,4,0,52
1,6/1/2020,1643037,39633,1,0,38
1,1/1/2020,4670026,10800,4,0,248
1,1/1/2020,1051330,43217,2,0,16
1,1/1/2020,1051330,44907,3,0,147
1,1/1/2020,1051330,10282,3,0,66
1,4/1/2020,1557819,18772,3,0,72
1,4/1/2020,1557819,49747,3,0,126
1,4/1/2020,1557819,36324,5,0,240
1,4/1/2020,4483175,19692,6,0,588
1,3/1/2020,4183023,14849,7,0,133
1,3/1/2020,4183023,19727,5,0,170
1,3/1/2020,3380109,18772,7,0,168
1,3/1/2020,3380109,43928,2,0,68
1,5/1/2020,1513536,43103,1,0,55
1,5/1/2020,1513536,43002,5,0,665
1,5/1/2020,1513536,23193,1,0,35
1,5/1/2020,1513536,36390,5,0,75
1,5/1/2020,1513536,41999,2,0,54
1,5/1/2020,1513536,34502,2,0,272
1,6/1/2020,4155995,12243,4,0,272
1,1/1/2020,2553091,28500,5,0,550
1,1/1/2020,2553091,19365,5,0,145
1,1/1/2020,2553091,10831,5,0,460
1,1/1/2020,2553091,24189,4,0,116
1,2/1/2020,3109467,38233,7,0,882
1,2/1/2020,4268281,45658,5,0,105
1,2/1/2020,4268281,49570,1,0,133
1,5/1/2020,2757457,44871,4,0,544
1,5/1/2020,2757457,45301,5,0,375
1,1/1/2020,1945227,17861,4,0,260
1,1/1/2020,1945227,22793,4,0,272
1,3/1/2020,3979878,44751,3,0,153
1,5/1/2020,4628544,48315,4,0,208
1,5/1/2020,4628544,22318,4,0,308
1,5/1/2020,4628544,49413,3,0,72
1,5/1/2020,4628544,14059,1,0,117
1,5/1/2020,4628544,24470,3,0,369
1,5/1/2020,4628544,19546,2,0,194
1,2/1/2020,2021304,49552,7,0,532
1,2/1/2020,2021304,10640,1,0,135
1,2/1/2020,2021304,13994,4,0,40
1,2/1/2020,2021304,47031,2,0,26
1,2/1/2020,2021304,25676,1,0,57
1,4/1/2020,1885663,23873,2,0,198
1,4/1/2020,4602273,31379,6,0,510
1,4/1/2020,4602273,31375,5,1,356
1,6/1/2020,4423466,44613,7,0,1029
1,6/1/2020,3555306,36483,5,0,210
1,6/1/2020,3555306,33044,7,0,399
1,1/1/2020,3648956,12068,7,0,518
1,1/1/2020,3648956,31379,3,0,255
1,1/1/2020,4356856,41770,5,0,540
1,2/1/2020,2700958,24365,1,0,6
1,6/1/2020,3991954,14951,1,0,27
1,6/1/2020,3140604,19727,7,0,238
1,6/1/2020,3140604,14641,1,0,120
1,6/1/2020,3140604,27421,5,0,510
1,6/1/2020,3140604,43799,5,0,670
1,6/1/2020,3140604,40239,6,0,30
1,1/1/2020,3662760,48432,2,0,10
1,2/1/2020,3213376,46454,3,0,420
1,2/1/2020,3213376,41637,2,0,106
1,2/1/2020,3213376,39879,5,0,245
1,4/1/2020,1743900,21163,4,0,496
1,4/1/2020,1743900,46737,5,0,695
1,4/1/2020,1743900,11427,2,0,190
1,4/1/2020,1743900,45448,4,0,60
1,4/1/2020,1743900,41972,1,0,105
1,5/1/2020,1841050,41887,6,0,660
1,5/1/2020,1841050,42460,2,0,126
1,5/1/2020,1841050,19727,7,0,238
1,5/1/2020,1841050,45352,3,0,192
1,6/1/2020,3944978,13022,5,0,245
1,6/1/2020,3237268,35295,3,0,375
1,6/1/2020,3814489,41991,4,0,532
2,5/1/2020,3927002,26217,6,0,342
1,3/1/2020,1155983,31379,4,0,340
1,3/1/2020,2791789,30180,7,0,280
1,3/1/2020,2791789,18772,2,0,48
1,3/1/2020,2791789,20056,4,0,520
1,5/1/2020,3036748,41111,3,0,120
1,5/1/2020,3036748,38633,4,0,88
1,5/1/2020,1342249,33363,3,1,144
1,5/1/2020,1342249,23984,4,1,411
1,5/1/2020,1342249,15774,4,1,405
1,5/1/2020,1342249,18772,3,0,72
2,6/1/2020,1652418,19257,3,0,291
2,6/1/2020,2099814,20523,2,0,140
2,6/1/2020,2099814,42278,4,0,496
1,3/1/2020,2748135,35569,6,0,462
1,4/1/2020,4741914,18265,3,0,252
1,5/1/2020,1313406,36376,1,0,111
1,5/1/2020,1313406,12943,3,0,39
1,5/1/2020,1313406,26980,4,0,172
1,5/1/2020,1313406,47948,3,0,324
1,5/1/2020,1313406,32912,6,0,822
1,5/1/2020,3807615,15246,6,0,624
1,6/1/2020,2340464,18545,5,0,525
1,6/1/2020,2340464,46757,5,0,575
1,6/1/2020,1435051,14630,5,0,290
1,1/1/2020,3114481,38977,3,0,324
1,1/1/2020,3114481,10951,2,0,150
1,1/1/2020,3114481,18180,6,0,246
1,1/1/2020,3114481,12676,6,0,432
1,1/1/2020,3114481,37080,4,0,540
1,1/1/2020,3114481,42528,4,0,180
1,4/1/2020,3900223,45257,1,0,32
1,6/1/2020,3391168,39172,7,0,77
1,6/1/2020,3391168,34103,7,0,196
1,6/1/2020,3391168,11585,2,0,272
1,6/1/2020,3392749,48432,4,0,20
1,6/1/2020,3392749,24207,5,0,25
1,6/1/2020,2850979,27494,5,0,615
1,6/1/2020,4316044,49324,5,0,725
1,6/1/2020,2604066,46308,6,0,900
1,6/1/2020,2604066,15693,1,0,149
1,6/1/2020,2604066,19063,2,0,198
1,6/1/2020,2604066,43294,6,0,438
1,5/1/2020,2490366,25271,1,0,99
1,5/1/2020,2490366,26170,5,0,390
1,5/1/2020,2490366,35258,4,0,148
1,5/1/2020,2490366,16050,7,0,238
1,5/1/2020,3890833,18469,2,0,106
1,5/1/2020,3890833,29752,5,0,510
1,5/1/2020,3890833,44129,2,0,138
1,5/1/2020,3890833,19727,7,0,238
1,5/1/2020,3890833,34839,3,0,348
3,1/1/2020,3468336,46646,1,0,108
3,1/1/2020,3468336,18293,3,0,222
3,1/1/2020,3468336,19899,5,0,660
3,1/1/2020,3468336,18772,3,0,72
3,3/1/2020,2849340,48502,6,0,852
3,6/1/2020,2157425,42068,7,0,833
3,6/1/2020,2157425,25957,4,0,380
3,6/1/2020,2157425,33002,4,0,560
3,6/1/2020,2157425,30378,1,0,44
2,1/1/2020,1866820,21588,2,0,198
2,2/1/2020,1090721,38643,1,0,148
1,3/1/2020,4893345,36142,7,0,994
1,5/1/2020,3199214,19727,2,0,68
1,5/1/2020,3199214,47585,4,1,15
1,6/1/2020,3510667,37251,4,0,108
1,6/1/2020,3510667,14449,7,0,721
1,6/1/2020,1897344,16711,3,0,75
1,6/1/2020,1897344,27943,6,0,84
1,6/1/2020,1897344,48546,6,0,60
1,6/1/2020,1897344,37932,5,0,625
1,6/1/2020,1897344,18772,7,0,168
1,4/1/2020,4770853,21647,7,0,931
1,4/1/2020,4770853,22063,6,0,426
1,4/1/2020,4770853,35037,4,0,56
1,4/1/2020,4770853,40142,7,0,252
2,1/1/2020,1220529,18772,2,0,48
2,1/1/2020,1220529,11175,7,0,413
2,1/1/2020,1220529,24043,6,0,258
2,2/1/2020,4705316,46188,5,0,365
2,2/1/2020,4705316,26252,2,0,66
2,2/1/2020,4705316,26425,5,0,650
2,2/1/2020,4705316,18113,3,0,129
2,2/1/2020,4705316,47321,2,0,246
2,3/1/2020,1317704,40794,2,0,240
2,5/1/2020,3686857,20590,6,0,48
2,5/1/2020,3686857,37683,2,0,174
2,5/1/2020,3686857,14240,6,0,294
2,6/1/2020,2194781,46935,5,0,710
2,6/1/2020,2194781,47218,2,0,300
2,6/1/2020,2194781,15111,5,0,175
2,6/1/2020,2194781,44402,6,0,828
2,6/1/2020,2194781,15080,6,0,228
2,6/1/2020,2194781,48152,7,0,952
2,6/1/2020,2194781,19727,7,0,238
1,4/1/2020,3470922,34033,5,0,315
1,4/1/2020,4908421,44460,4,0,324
1,4/1/2020,4908421,15742,7,0,1022
1,4/1/2020,4908421,30858,1,0,31
2,3/1/2020,3249773,49129,4,0,352
2,3/1/2020,3249773,48352,7,0,567
1,1/1/2020,4926889,26005,3,0,399
1,1/1/2020,4926889,18127,2,0,168
1,1/1/2020,4926889,36943,2,0,208
1,6/1/2020,1864579,10063,3,0,87
1,6/1/2020,1864579,18772,4,0,96
1,6/1/2020,1864579,13883,1,0,55
1,6/1/2020,1864579,33550,3,0,210
2,2/1/2020,3350256,35630,3,1,88
2,2/1/2020,3350256,47885,2,0,126
2,2/1/2020,3350256,41298,7,1,750
2,2/1/2020,3350256,43082,3,1,202
2,2/1/2020,3847242,11788,5,0,410
2,2/1/2020,3847242,18772,3,0,72
2,2/1/2020,3847242,45307,4,0,216
2,2/1/2020,3847242,42653,2,0,164
2,3/1/2020,1290857,31310,4,0,84
2,3/1/2020,1290857,47249,6,0,510
2,3/1/2020,1290857,38702,7,0,119
2,3/1/2020,1290857,19727,1,0,34
2,3/1/2020,1290857,18496,6,0,216
2,3/1/2020,1290857,21259,5,0,30
2,5/1/2020,4593466,48206,6,0,642
1,1/1/2020,1035189,21066,5,0,645
1,1/1/2020,1035189,16206,6,0,612
1,1/1/2020,1035189,38650,3,0,396
1,1/1/2020,1035189,40726,1,0,99
1,1/1/2020,1035189,47744,3,0,435
1,1/1/2020,1035189,30635,2,0,168
1,1/1/2020,1035189,12582,3,0,144
1,2/1/2020,4631557,22908,3,0,375
2,1/1/2020,4521975,19425,4,0,444
2,1/1/2020,2586344,17496,4,0,36
2,1/1/2020,2586344,37274,5,0,535
2,2/1/2020,3207234,19631,6,0,258
2,2/1/2020,3207234,24090,1,0,26
2,2/1/2020,4408671,40171,6,0,672
2,3/1/2020,1268908,37676,3,0,183
2,3/1/2020,1268908,17764,4,0,476
2,3/1/2020,1268908,32324,2,0,246
2,3/1/2020,1268908,33668,5,0,200
2,5/1/2020,3349166,49781,5,0,555
2,5/1/2020,3349166,22768,7,0,70
2,6/1/2020,1830549,24050,1,0,85
2,6/1/2020,1830549,18772,6,0,144
2,6/1/2020,4165113,35230,6,0,558
2,6/1/2020,4680863,38651,6,0,894
2,6/1/2020,4680863,15074,4,0,284
2,6/1/2020,4680863,32578,6,0,138
2,6/1/2020,4680863,30584,7,0,434
3,1/1/2020,3753179,28426,2,1,23
3,1/1/2020,3753179,33484,2,0,12
3,5/1/2020,1242729,47326,5,0,355
3,5/1/2020,1242729,43862,1,0,114
1,1/1/2020,4350721,36585,6,0,126
1,1/1/2020,4350721,18772,4,0,96
1,1/1/2020,4350721,47123,4,0,284
1,1/1/2020,4350721,26469,1,0,65
1,3/1/2020,1989705,18567,3,0,282
1,3/1/2020,1989705,13660,1,0,29
1,5/1/2020,4504073,22823,7,0,539
1,5/1/2020,4504073,31379,5,0,425
1,5/1/2020,4504073,36915,6,0,132
1,6/1/2020,4821656,28709,6,0,504
1,6/1/2020,1908846,36202,2,0,244
1,6/1/2020,1908846,20951,7,0,763
1,6/1/2020,1908846,31669,6,0,774
1,6/1/2020,1908846,12241,5,0,40
1,6/1/2020,1908846,16308,2,0,32
1,1/1/2020,2223014,19504,5,1,284
1,1/1/2020,2223014,48641,1,1,0
1,1/1/2020,2223014,46142,2,0,84
1,1/1/2020,2223014,28841,1,0,31
1,1/1/2020,2223014,36672,5,1,276
1,1/1/2020,2223014,11799,1,1,0
1,1/1/2020,2223014,13300,1,0,76
1,4/1/2020,1682277,47799,7,0,70
1,4/1/2020,1682277,17407,1,0,150
1,4/1/2020,1682277,21934,1,0,27
1,4/1/2020,1682277,40558,4,0,472
1,6/1/2020,3383383,48422,7,0,637
1,3/1/2020,1364146,40804,1,0,72
1,5/1/2020,4831383,31042,7,0,1050
1,4/1/2020,2757208,12676,1,0,72
1,1/1/2020,4510101,43775,2,0,194
1,1/1/2020,4510101,14312,5,0,295
1,1/1/2020,2901877,21734,1,0,22
1,3/1/2020,4213328,14241,4,0,552
1,3/1/2020,4213328,19727,3,0,102
1,3/1/2020,4213328,21960,5,0,285
1,5/1/2020,2544925,18772,5,0,120
1,5/1/2020,2544925,13788,5,0,645
1,5/1/2020,4181504,43809,3,0,207
1,5/1/2020,4181504,12047,2,0,124
1,5/1/2020,4181504,17656,1,0,117
1,5/1/2020,4181504,15662,7,0,140
1,6/1/2020,1934197,47770,4,0,592
1,6/1/2020,1934197,12340,6,0,720
1,3/1/2020,4905731,22002,2,0,104
1,3/1/2020,4905731,32042,5,0,605
1,3/1/2020,4905731,20486,5,0,250
1,6/1/2020,4656223,13636,5,0,300
1,6/1/2020,4656223,28190,1,0,79
1,6/1/2020,4656223,25382,5,0,120
1,1/1/2020,3501033,19703,5,1,600
1,1/1/2020,3501033,11740,5,0,240
1,1/1/2020,3501033,21492,6,0,792
1,1/1/2020,3501033,47744,4,0,580
1,1/1/2020,3501033,48434,1,0,44
1,1/1/2020,3501033,49392,3,0,51
1,6/1/2020,2515867,19365,2,0,58
1,3/1/2020,1121224,33284,4,0,304
1,3/1/2020,1121224,18104,6,0,318
1,3/1/2020,1121224,16141,7,0,147
1,3/1/2020,1121224,24106,4,0,164
1,3/1/2020,1121224,43496,4,0,456
1,5/1/2020,1976161,14821,1,0,53
1,5/1/2020,1976161,42419,2,0,156
1,1/1/2020,1016366,46694,3,0,222
1,2/1/2020,1439083,34742,4,0,168
1,5/1/2020,4453875,28383,7,0,357
1,5/1/2020,4453875,13823,4,0,280
1,5/1/2020,4453875,34524,2,0,274
1,5/1/2020,4684765,26743,5,0,390
1,6/1/2020,3866440,40348,6,0,294
1,6/1/2020,3866440,16275,7,0,287
1,6/1/2020,3866440,31877,7,0,847
1,6/1/2020,1197939,41597,3,0,261
2,3/1/2020,3888990,19989,3,0,297
2,3/1/2020,2332008,16286,3,0,81
2,4/1/2020,4029925,36558,6,0,660
2,4/1/2020,4029925,27332,4,0,36
2,4/1/2020,4029925,31307,2,0,182
2,4/1/2020,4029925,15292,3,0,246
2,4/1/2020,4029925,29142,6,0,582
2,3/1/2020,1673337,35305,7,0,700
2,5/1/2020,4848268,36340,2,0,296
2,1/1/2020,1330596,18772,3,0,72
2,2/1/2020,3343403,19727,5,0,170
2,2/1/2020,2621829,36162,2,0,278
2,2/1/2020,2621829,39909,4,0,124
2,2/1/2020,2621829,14959,7,0,973
2,2/1/2020,2621829,17173,2,0,216
2,2/1/2020,2621829,14393,5,0,290
2,2/1/2020,2621829,40952,2,0,68
2,2/1/2020,2621829,17567,2,0,74
2,2/1/2020,2621829,12295,4,0,280
2,2/1/2020,2621829,35610,5,0,65
2,2/1/2020,2621829,40406,6,0,810
2,2/1/2020,2621829,10720,1,0,31
2,2/1/2020,2621829,44035,4,0,268
2,2/1/2020,2621829,48530,4,0,524
2,2/1/2020,2621829,34512,5,0,35
2,2/1/2020,2621829,36677,4,0,588
2,2/1/2020,2621829,22550,3,0,360
2,2/1/2020,2621829,47950,2,0,300
2,2/1/2020,2621829,17814,1,0,50
2,2/1/2020,2621829,41607,5,0,240
2,6/1/2020,4356569,31846,4,0,352
2,6/1/2020,4356569,31701,7,0,504
2,6/1/2020,4356569,45730,3,0,330
1,1/1/2020,2189406,16889,3,0,168
1,1/1/2020,2189406,22788,5,0,115
1,1/1/2020,2189406,25687,5,0,640
1,1/1/2020,2189406,24225,6,0,816
1,1/1/2020,2189406,22976,4,0,180
1,1/1/2020,2189406,38233,1,0,126
1,1/1/2020,2189406,10947,6,0,804
1,1/1/2020,2189406,11831,7,0,539
1,1/1/2020,2189406,35429,1,0,76
1,5/1/2020,4672651,14010,4,0,196
1,5/1/2020,4672651,30483,4,0,336
1,1/1/2020,1645497,30412,3,1,140
1,1/1/2020,1645497,35802,3,0,231
1,1/1/2020,2273775,22292,3,0,240
1,1/1/2020,2273775,31379,2,0,170
1,5/1/2020,2606938,16083,6,0,228
1,5/1/2020,2117331,45573,1,0,129
1,5/1/2020,4488694,19128,4,0,76
1,6/1/2020,3823698,10348,6,0,870
1,6/1/2020,1121818,38128,5,0,625
1,6/1/2020,1121818,37527,5,0,530
1,6/1/2020,1121818,38794,4,0,500
1,6/1/2020,1121818,40425,7,0,812
1,6/1/2020,1121818,44371,3,0,156
1,3/1/2020,4205226,13690,3,0,306
1,3/1/2020,4205226,18772,2,0,48
1,3/1/2020,4205226,15359,6,0,552
1,3/1/2020,4485957,27853,5,0,740
1,3/1/2020,4485957,33866,6,0,486
1,3/1/2020,4485957,32581,5,0,70
1,5/1/2020,1527079,20195,3,0,222
1,5/1/2020,1527079,33428,3,0,33
1,5/1/2020,1527079,44360,3,0,57
1,5/1/2020,1527079,18772,2,0,48
2,2/1/2020,2614514,18772,2,0,48
2,2/1/2020,2614514,19548,3,0,288
2,2/1/2020,2614514,34704,3,0,24
2,2/1/2020,2614514,34297,7,0,203
2,2/1/2020,2614514,11878,2,0,68
2,3/1/2020,1928439,44264,4,0,408
2,3/1/2020,1928439,28102,6,0,48
2,3/1/2020,2902213,33920,7,0,518
2,6/1/2020,3619462,11800,5,0,475
2,6/1/2020,4692800,41290,6,0,846
3,5/1/2020,1813108,10186,4,0,116
3,5/1/2020,1813108,10955,1,0,27
3,5/1/2020,1813108,42034,2,0,14
3,6/1/2020,3437285,45799,6,1,65
3,6/1/2020,3437285,40127,7,0,672
3,6/1/2020,3437285,21506,3,0,111
3,6/1/2020,3437285,47838,1,1,0
3,6/1/2020,3437285,41551,1,0,94
3,4/1/2020,1660703,24156,7,0,238
3,4/1/2020,1660703,26473,5,0,730
3,5/1/2020,1815320,30803,4,0,452
3,5/1/2020,1815320,43167,3,0,60
1,4/1/2020,2237613,18075,3,0,258
1,4/1/2020,2237613,40768,7,0,567
1,6/1/2020,4202861,36393,5,0,660
1,6/1/2020,4202861,23414,7,0,714
1,6/1/2020,4202861,19727,3,0,102
1,6/1/2020,4202861,22071,3,0,156
1,6/1/2020,4202861,46772,2,0,140
1,6/1/2020,4202861,39341,4,0,200
1,4/1/2020,3725244,14891,5,0,420
1,6/1/2020,4579187,11835,2,0,208
1,6/1/2020,1491847,36361,5,0,210
1,6/1/2020,2521887,44510,7,0,1001
1,4/1/2020,1676268,14051,5,0,535
1,4/1/2020,1676268,49300,2,0,82
1,6/1/2020,3098041,22960,5,0,470
1,2/1/2020,1246431,10059,1,0,84
1,2/1/2020,4614075,42694,6,0,504
1,2/1/2020,4614075,17610,2,0,94
1,4/1/2020,1319223,29451,3,0,222
1,4/1/2020,1319223,19727,5,0,170
1,4/1/2020,1319223,36756,2,0,114
1,5/1/2020,3180482,49019,7,1,744
1,5/1/2020,4314729,16317,2,0,274
2,1/1/2020,4716163,30656,4,0,124
2,1/1/2020,4716163,48837,2,0,250
2,5/1/2020,3672289,15835,6,0,762
2,5/1/2020,3672289,31243,1,0,115
2,5/1/2020,3672289,49578,6,0,78
2,5/1/2020,3672289,37854,1,0,110
2,5/1/2020,3672289,49856,6,0,774
2,6/1/2020,1179666,28441,4,0,336
2,6/1/2020,1525065,46405,4,0,464
2,6/1/2020,1525065,35810,3,0,318
2,6/1/2020,1418344,14970,3,0,189
2,6/1/2020,1418344,40131,4,0,452
1,2/1/2020,4737546,30356,2,0,182
1,2/1/2020,3904887,33498,5,0,305
1,2/1/2020,3904887,19727,2,0,68
1,2/1/2020,3904887,17263,1,0,55
2,3/1/2020,4444519,34542,6,0,228
2,3/1/2020,4444519,18772,7,0,168
2,3/1/2020,4444519,31762,4,0,384
2,3/1/2020,4235029,30823,3,0,351
2,3/1/2020,4235029,16447,4,0,108
2,3/1/2020,4235029,46794,2,0,44
1,1/1/2020,2502792,10613,1,0,34
1,1/1/2020,2502792,18685,1,0,122
1,1/1/2020,2502792,11832,5,0,315
1,2/1/2020,4769911,46444,1,0,82
1,2/1/2020,4769911,48041,7,0,756
1,5/1/2020,3940858,30171,5,0,685
1,5/1/2020,3940858,25038,2,0,32
1,5/1/2020,3940858,25982,1,0,144
1,5/1/2020,2325124,18772,1,0,24
1,5/1/2020,2325124,37582,6,0,708
1,5/1/2020,2325124,30725,7,0,126
1,5/1/2020,2325124,48162,2,0,232
1,1/1/2020,3758222,43332,4,0,556
1,1/1/2020,3758222,23301,7,0,511
1,1/1/2020,3758222,37205,3,0,405
1,1/1/2020,3758222,40506,5,0,155
1,1/1/2020,3758222,44381,2,0,144
1,1/1/2020,3758222,25617,5,0,325
1,1/1/2020,3758222,22623,5,0,195
1,1/1/2020,3758222,42257,3,0,177
1,1/1/2020,3758222,16662,4,0,564
1,1/1/2020,3758222,15756,5,1,368
1,1/1/2020,4563603,30980,7,0,658
1,1/1/2020,4563603,20191,6,0,276
1,1/1/2020,4505935,48071,1,0,150
1,1/1/2020,4505935,20398,6,0,288
1,1/1/2020,4505935,19727,7,0,238
1,6/1/2020,2430846,29380,2,0,270
1,6/1/2020,2430846,21257,6,0,138
1,6/1/2020,2430846,22833,4,0,72
1,6/1/2020,2430846,29052,7,0,259
1,6/1/2020,2430846,20141,7,0,658
1,6/1/2020,2430846,13878,6,0,318
1,1/1/2020,3195799,18772,2,0,48
1,1/1/2020,3195799,34864,4,0,364
1,1/1/2020,1261323,28980,1,1,0
1,1/1/2020,1261323,44568,3,0,285
1,1/1/2020,2970506,23184,6,0,60
1,1/1/2020,2970506,42551,4,0,76
1,1/1/2020,2970506,33390,5,0,200
1,6/1/2020,1869231,34735,5,0,425
1,6/1/2020,1869231,44519,1,0,106
1,6/1/2020,1869231,12633,6,0,438
2,3/1/2020,2354594,44025,6,0,840
2,5/1/2020,2937486,40716,3,0,171
2,5/1/2020,2937486,39669,2,0,34
2,5/1/2020,2937486,14889,4,0,372
2,5/1/2020,2937486,33763,5,0,585
2,5/1/2020,3708593,42564,2,0,296
2,5/1/2020,3708593,25262,3,0,78
2,6/1/2020,3659094,41792,4,0,192
2,6/1/2020,3659094,46757,6,0,690
2,6/1/2020,3659094,31453,4,0,224
2,3/1/2020,1113651,31379,2,0,170
2,3/1/2020,1113651,45176,2,0,288
2,4/1/2020,2430114,31379,6,0,510
2,4/1/2020,2430114,29714,6,0,156
2,4/1/2020,4707821,37191,5,0,215
2,4/1/2020,4707821,25781,7,0,252
2,4/1/2020,4707821,48460,5,0,110
2,4/1/2020,4707821,39597,7,0,504
2,4/1/2020,4707821,29266,5,0,750
2,4/1/2020,4707821,32374,7,0,623
2,6/1/2020,2137741,18772,4,0,96
2,6/1/2020,2137741,18074,1,0,113
2,6/1/2020,2137741,40750,4,0,80
2,6/1/2020,2137741,29232,5,0,725
2,6/1/2020,2137741,21036,3,0,27
2,6/1/2020,2205428,11958,4,0,600
2,6/1/2020,2205428,49919,3,0,84
2,6/1/2020,2205428,26096,1,0,98
2,6/1/2020,2205428,12086,1,0,101
2,6/1/2020,2205428,37099,3,0,282
2,6/1/2020,2205428,18772,7,0,168
2,6/1/2020,2205428,18489,3,0,141
2,6/1/2020,4438025,15604,3,0,426
2,6/1/2020,4438025,31379,6,0,510
2,6/1/2020,2588328,49653,6,0,834
2,3/1/2020,3061307,32704,5,0,290
1,5/1/2020,2773902,29336,1,0,84
1,5/1/2020,2773902,25016,5,0,25
1,5/1/2020,2773902,39628,3,0,210
1,5/1/2020,2773902,31638,4,0,96
1,6/1/2020,4098554,29331,7,0,728
1,6/1/2020,4098554,18387,3,0,339
1,6/1/2020,3210488,15975,4,0,164
2,2/1/2020,4260009,25598,6,0,48
2,3/1/2020,3589997,22315,4,0,476
2,6/1/2020,4982578,18772,7,0,168
2,6/1/2020,4982578,17752,5,0,350
2,6/1/2020,4016515,20160,4,0,192
2,3/1/2020,3347203,40446,5,0,195
2,3/1/2020,3347203,48725,6,0,414
2,3/1/2020,1043278,30180,5,0,200
2,3/1/2020,1043278,21817,7,0,266
2,5/1/2020,3406000,13466,2,0,122
2,5/1/2020,3406000,47407,7,0,889
2,6/1/2020,2387095,45962,3,0,294
2,6/1/2020,2387095,36229,4,0,600
2,6/1/2020,2387095,40478,4,0,276
2,6/1/2020,2387095,46303,3,0,171
2,6/1/2020,2387095,45479,1,0,50
3,1/1/2020,3747174,19614,4,0,232
3,1/1/2020,3747174,37708,6,0,30
3,1/1/2020,3747174,26718,4,0,204
3,1/1/2020,3747174,38618,7,0,350
3,1/1/2020,3747174,33247,4,0,48
3,4/1/2020,1158873,48037,4,0,216
3,4/1/2020,1158873,19245,1,0,75
3,4/1/2020,1158873,16250,3,0,360
2,3/1/2020,4014373,14994,5,0,505
2,4/1/2020,1849172,23426,6,0,738
2,4/1/2020,1849172,17647,6,0,894
2,4/1/2020,1849172,16991,1,0,18
2,4/1/2020,1849172,26011,7,0,882
2,5/1/2020,4601817,32799,7,0,896
2,1/1/2020,1353931,29323,6,0,504
2,1/1/2020,1353931,24043,2,0,86
2,5/1/2020,4774283,12063,6,0,126
2,5/1/2020,4774283,41832,5,0,385
2,6/1/2020,1392420,28845,3,0,309
2,6/1/2020,1392420,35348,7,0,266
2,6/1/2020,1392420,11236,4,0,544
2,6/1/2020,1392420,28273,3,0,345
